user_id,book_id,rating,reading_date
1166,1650,,2025-12-22
1166,5490,5.0,2025-09-25
1166,5696,,
1166,1105,2.0,
1166,2818,2.0,
1166,3619,3.0,
1166,3485,9.0,
1166,3431,1.0,2025-08-22
1166,2017,4.0,2025-01-15
1166,6069,5.0,
1166,4256,3.0,
1166,1269,1.0,2025-11-08
1166,1036,,2025-03-05
1166,2484,10.0,
1166,5527,5.0,2025-10-26
1166,2110,5.0,2025-06-11
1166,4407,7.0,2025-12-25
1166,235,,
1166,3104,1.0,2025-11-03
1166,726,,2025-01-03
1166,432,,
1166,5592,6.0,
1166,2841,5.0,
1166,6342,5.0,2025-09-29
1166,6752,7.0,2025-02-04
1166,6001,6.0,
1166,957,9.0,
1166,1005,1.0,
1166,1452,10.0,2025-01-04
1166,138,7.0,
1166,5468,4.0,2025-08-24
1166,502,2.0,2025-08-03
1166,101,7.0,
1167,2448,9.0,
1167,999,1.0,2015-01-03
1167,1828,2.0,2020-11-05
1167,6647,10.0,
1167,2129,1.0,
1167,1329,1.0,
1167,2433,9.0,2021-03-24
1167,4047,4.0,
1167,1457,4.0,
1167,790,1.0,2021-09-28
1167,1407,,
1167,1035,8.0,2022-11-01
1167,2959,1.0,
1167,3245,9.0,2024-08-08
1167,1855,3.0,
1167,5470,8.0,2022-03-15
1167,1698,7.0,2015-04-10
1167,971,4.0,
1167,2738,4.0,
1167,4929,2.0,
1167,3308,8.0,2020-09-30
1167,3051,10.0,2018-11-29
1167,4385,10.0,2025-01-18
1167,6266,7.0,2024-02-02
1167,3464,4.0,
1167,543,10.0,
1167,4318,10.0,
1167,2482,5.0,
1167,6084,5.0,2016-09-19
1167,3755,4.0,2022-12-25
1167,2607,2.0,2019-03-27
1167,1369,7.0,
1167,6552,6.0,
1167,498,1.0,
1167,5295,,
1167,4323,5.0,
1167,1830,4.0,2021-04-18
1167,1481,8.0,
1167,4582,7.0,2024-02-17
1167,5972,3.0,2018-05-12
1168,864,4.0,2021-09-30
1168,5969,5.0,2023-01-28
1168,3827,2.0,
1168,2245,3.0,
1168,5061,2.0,2023-02-17
1168,5459,4.0,2023-02-13
1168,1588,,
1168,1161,1.0,2024-08-17
1168,301,2.0,2024-12-17
1168,2236,7.0,
1168,1037,,
1168,2564,5.0,2021-04-21
1168,3099,,
1168,4386,2.0,
1168,6074,5.0,
1168,2453,,
1168,3458,7.0,
1168,5219,,2024-11-03
1168,1267,9.0,
1168,6619,7.0,2021-01-26
1168,2022,8.0,2021-09-13
1168,1326,9.0,2024-04-08
1168,3729,,2025-02-07
1168,5617,,
1168,918,2.0,
1168,5480,3.0,2024-05-03
1168,613,,2024-09-20
1168,1491,8.0,2025-06-20
1168,521,6.0,2021-02-24
1168,752,7.0,2023-07-10
1168,57,3.0,
1168,1606,7.0,
1168,5689,10.0,
1168,3565,2.0,2023-06-23
1168,3464,5.0,
1168,4879,7.0,
1168,242,9.0,2022-09-26
1168,3004,5.0,
1168,5783,10.0,2021-03-30
1168,2885,8.0,2022-12-02
1168,4944,5.0,2025-10-27
1168,3866,4.0,2021-07-18
1168,5649,4.0,2022-06-03
1168,1312,,2022-02-10
1168,5766,1.0,
1168,5297,4.0,
1168,5589,5.0,
1168,3296,8.0,
1168,4993,7.0,
1168,1073,4.0,2022-12-30
1168,1358,6.0,2021-02-21
1168,4112,,2022-07-14
1168,5276,2.0,
1168,110,5.0,2021-03-07
1168,6228,2.0,
1168,6104,4.0,
1168,5460,9.0,
1168,1946,7.0,
1168,421,6.0,
1168,4300,10.0,
1168,3624,7.0,
1168,3305,10.0,2024-07-16
1168,2509,5.0,
1168,2802,,
1168,2140,,2025-12-04
1168,3317,7.0,2021-11-01
1168,4322,1.0,2022-05-27
1168,2742,,
1168,3248,,2025-09-01
1168,4732,,
1168,2123,9.0,2023-06-28
1168,4717,6.0,2021-12-09
1168,1828,9.0,2022-03-02
1168,1708,6.0,2021-02-18
1168,3802,2.0,2024-10-28
1168,884,7.0,2022-02-04
1168,6004,9.0,2024-12-17
1169,5556,1.0,
1169,2604,,2023-10-30
1169,2172,1.0,
1169,2591,3.0,
1169,1881,5.0,
1169,2015,9.0,
1169,3885,2.0,
1169,712,,
1169,5558,3.0,
1169,2167,4.0,
1169,4936,10.0,
1169,3188,10.0,2019-01-09
1169,3318,8.0,2013-02-24
1169,1966,5.0,
1169,6648,8.0,2012-10-25
1169,5074,10.0,
1169,1173,7.0,2013-12-13
1169,5013,1.0,2022-03-19
1169,4898,4.0,2019-09-04
1169,6714,,2021-09-21
1169,3814,8.0,2013-04-12
1169,3120,8.0,
1169,6446,6.0,2024-12-01
1169,6238,,2013-03-17
1169,4407,3.0,
1169,3735,3.0,
1169,4929,2.0,2021-06-05
1169,3331,9.0,
1169,6077,9.0,
1169,2795,7.0,2022-02-07
1169,2744,4.0,
1169,1471,10.0,
1169,2532,9.0,
1169,5738,10.0,2012-10-03
1169,2604,,
1169,4890,9.0,2015-06-24
1169,5301,3.0,2022-05-26
1169,605,9.0,
1169,6180,9.0,
1169,5992,8.0,
1169,6121,,2023-10-07
1169,1116,10.0,2019-02-01
1169,1230,,
1169,6178,2.0,2011-09-19
1169,2864,1.0,2015-12-13
1169,4531,,
1169,1393,10.0,
1169,256,2.0,
1169,5517,,
1169,1291,1.0,
1169,6142,6.0,2024-06-11
1169,2409,10.0,2015-01-18
1169,675,6.0,
1169,6108,9.0,
1169,4314,4.0,2017-04-01
1169,4314,6.0,
1169,1230,9.0,2014-12-09
1169,6391,4.0,
1169,3396,10.0,2012-10-21
1169,4979,7.0,
1169,3273,7.0,2017-07-19
1169,753,1.0,2017-04-03
1169,2954,10.0,2011-02-08
1169,2841,8.0,
1169,1725,9.0,2014-07-09
1169,5262,6.0,
1169,1013,3.0,2020-10-08
1169,337,8.0,
1169,1819,5.0,
1169,2265,,
1169,4359,5.0,
1169,2489,2.0,2023-11-14
1169,1728,,
1169,5710,2.0,
1170,570,4.0,2020-02-11
1170,622,1.0,
1170,5186,6.0,
1170,2540,2.0,
1170,4706,4.0,2021-10-17
1170,1851,10.0,
1170,952,9.0,
1170,1160,8.0,
1170,5145,,2015-08-23
1170,6165,9.0,
1170,3145,7.0,
1170,6556,1.0,
1170,5040,6.0,2018-12-08
1170,5451,3.0,2022-12-16
1170,2883,4.0,
1170,1846,8.0,2024-10-05
1170,280,4.0,2017-03-24
1170,5497,9.0,
1170,1688,2.0,
1170,3967,9.0,2021-12-23
1170,735,1.0,2023-07-09
1170,6734,2.0,2021-10-12
1170,122,5.0,2019-09-29
1170,1925,8.0,
1170,3836,6.0,2014-03-24
1170,4984,7.0,2024-02-26
1170,1408,5.0,2015-01-06
1170,408,2.0,
1170,1812,1.0,2021-04-29
1170,4002,8.0,
1170,508,7.0,2020-03-10
1170,4977,1.0,2023-07-04
1170,1201,4.0,
1170,3951,,2018-04-07
1170,2437,4.0,
1170,5849,2.0,2020-02-12
1170,2348,7.0,
1170,4164,4.0,
1170,2027,8.0,2019-07-17
1170,1827,10.0,
1170,2933,1.0,
1170,641,,
1170,497,6.0,
1170,1549,9.0,2021-03-04
1170,158,10.0,
1170,5040,3.0,
1170,6019,,2015-07-09
1170,5863,7.0,2025-10-22
1170,6351,1.0,2024-04-17
1170,6715,8.0,2014-11-20
1170,4741,6.0,2023-09-15
1170,4823,10.0,
1170,2375,3.0,2020-02-24
1170,286,3.0,
1171,4057,10.0,
1171,6787,10.0,2022-07-23
1171,3018,10.0,2021-11-08
1171,3497,1.0,2023-05-17
1172,2556,4.0,
1172,2298,5.0,2024-10-31
1172,5714,4.0,2023-10-19
1172,4782,4.0,
1172,715,6.0,2021-04-30
1172,6686,10.0,
1172,5492,8.0,
1172,5532,4.0,2025-07-21
1172,4896,2.0,2022-05-10
1172,3994,9.0,
1172,3411,3.0,2021-06-29
1172,2279,2.0,
1172,483,6.0,
1172,1470,3.0,
1172,3976,7.0,2025-08-30
1172,599,4.0,
1172,4839,10.0,
1172,5440,5.0,
1172,6697,4.0,2025-06-28
1172,555,10.0,2024-08-31
1172,2499,5.0,2024-11-12
1173,4895,1.0,2017-10-21
1173,5159,1.0,2017-03-08
1173,4531,7.0,
1173,5010,2.0,2018-03-30
1173,3976,,2024-02-20
1173,196,7.0,
1173,2322,7.0,
1173,2924,10.0,2023-04-21
1173,1788,2.0,
1173,6125,,
1173,1006,2.0,2020-12-12
1173,2608,5.0,2019-06-06
1173,1376,5.0,2017-05-12
1173,2413,7.0,2024-06-16
1173,593,2.0,
1173,4063,5.0,
1173,1073,9.0,
1173,792,8.0,2024-04-12
1173,484,3.0,2017-04-25
1173,477,5.0,
1173,719,3.0,
1173,3444,,2020-03-26
1173,6786,4.0,
1173,239,6.0,
1173,3028,,
1173,5617,6.0,2018-05-19
1173,6665,10.0,2025-06-18
1173,2147,5.0,
1173,1750,10.0,
1173,3114,,
1173,4597,8.0,2022-10-29
1173,4442,5.0,2017-04-14
1173,4276,,2023-05-13
1173,2902,,
1173,1765,9.0,
1173,3717,6.0,2025-11-10
1173,5769,5.0,2024-09-06
1173,2845,8.0,2021-07-16
1173,5840,,
1173,2489,4.0,2017-12-03
1173,573,3.0,2020-11-30
1173,5643,7.0,2019-12-18
1173,5111,,2022-05-19
1173,3283,7.0,2022-04-26
1173,3821,1.0,2023-03-07
1173,5072,3.0,
1173,597,9.0,2023-04-26
1173,489,7.0,
1173,2057,3.0,
1173,2403,10.0,2021-11-18
1173,6791,6.0,
1173,1355,2.0,2017-09-19
1173,6727,3.0,2019-05-09
1173,1648,10.0,2019-03-24
1173,352,6.0,2019-04-02
1173,298,4.0,
1173,500,1.0,2025-10-18
1173,4044,2.0,2021-08-05
1174,5964,6.0,2023-04-18
1174,2119,,
1174,1358,8.0,
1174,4956,6.0,
1174,5008,10.0,2023-08-05
1174,5843,4.0,
1174,4662,2.0,
1174,2124,9.0,2024-01-15
1174,6227,6.0,2024-07-16
1174,5562,,
1174,660,,2021-09-16
1174,777,3.0,2022-07-28
1174,4556,3.0,
1174,2302,9.0,
1174,4753,2.0,
1174,1469,8.0,2025-10-23
1174,5492,4.0,2023-11-09
1174,4387,3.0,
1174,491,2.0,
1174,4843,8.0,
1174,819,1.0,2025-03-22
1174,777,3.0,2021-07-30
1174,2472,8.0,2022-05-12
1174,248,6.0,
1174,6736,1.0,
1174,6672,9.0,
1174,3923,5.0,
1174,1135,5.0,2025-01-21
1174,6139,,
1174,1897,5.0,
1174,5585,4.0,2025-09-17
1174,2697,5.0,
1174,4777,3.0,2024-03-09
1174,4368,1.0,2021-10-20
1174,3929,3.0,2021-06-05
1174,1474,7.0,2022-06-24
1174,2661,10.0,2021-10-26
1174,5058,9.0,2021-08-11
1174,6520,5.0,
1174,2132,9.0,
1174,5455,4.0,2023-12-09
1174,4281,10.0,
1174,2143,2.0,2021-02-25
1174,6560,9.0,
1174,3982,8.0,
1174,296,,2024-08-03
1174,1145,2.0,2021-05-09
1174,4505,10.0,
1174,2288,3.0,2023-10-19
1174,3921,10.0,
1174,867,5.0,2024-09-09
1174,5635,9.0,
1174,2401,10.0,
1174,1090,7.0,
1174,2403,10.0,2024-08-27
1175,1576,10.0,2024-05-16
1175,5556,9.0,2025-12-09
1175,3695,8.0,
1175,5642,4.0,2025-03-29
1175,3611,4.0,
1175,1991,10.0,2023-10-23
1175,6154,8.0,
1176,212,5.0,
1176,6378,3.0,2023-03-27
1176,2874,8.0,
1176,5525,3.0,2024-09-05
1176,807,1.0,2021-03-04
1176,6366,1.0,
1176,2025,9.0,
1176,1101,5.0,2025-06-30
1176,3603,9.0,
1176,3770,7.0,
1176,4030,2.0,2023-02-09
1176,5998,7.0,
1176,309,10.0,
1176,5015,1.0,
1176,3010,,
1176,3888,8.0,
1176,5882,3.0,
1176,6392,4.0,2022-02-03
1176,6118,,
1176,1680,9.0,2022-04-28
1176,1937,5.0,2021-06-22
1176,3737,,
1176,3593,2.0,
1176,2325,3.0,2022-04-30
1176,1672,1.0,
1176,219,1.0,2025-06-29
1176,2874,8.0,2025-05-06
1176,992,10.0,
1176,5112,3.0,2021-09-04
1176,251,9.0,2024-05-11
1176,2969,10.0,
1176,3049,7.0,
1176,2176,3.0,
1176,3292,1.0,
1176,4264,7.0,
1176,6123,5.0,
1176,1639,9.0,
1176,6607,4.0,2025-08-16
1176,5114,8.0,2021-11-13
1176,4675,9.0,
1176,5156,,2025-10-10
1176,2638,4.0,
1176,4994,5.0,2021-01-24
1176,4151,9.0,2023-12-16
1176,4154,7.0,2021-11-09
1176,3280,7.0,2025-09-21
1176,2196,4.0,
1176,1520,2.0,
1176,5554,4.0,
1176,4415,2.0,2022-01-13
1176,2387,5.0,
1176,288,7.0,2023-05-07
1176,6718,7.0,
1176,4087,,2025-06-13
1176,813,5.0,2024-12-07
1176,6001,9.0,2025-09-27
1176,6682,7.0,
1176,4748,,
1176,4963,1.0,2025-04-28
1176,6793,10.0,2023-04-11
1176,6624,2.0,
1176,4020,9.0,2025-09-07
1176,805,2.0,2024-08-23
1176,5514,10.0,2021-11-04
1176,933,9.0,
1176,4685,6.0,
1176,3764,3.0,
1176,1763,2.0,
1176,4929,7.0,2025-04-01
1176,1239,6.0,
1176,6329,8.0,2024-03-29
1176,5895,7.0,
1176,5435,4.0,2021-11-13
1176,5102,5.0,
1176,4183,4.0,
1176,5405,5.0,
1176,1924,8.0,
1176,878,5.0,
1176,3665,10.0,
1176,2854,7.0,2021-05-02
1176,4271,,2024-07-06
1176,3453,7.0,
1177,4420,7.0,2021-12-28
1177,5285,10.0,
1177,222,2.0,2022-10-03
1177,6680,10.0,
1177,3952,10.0,
1177,3177,,2024-10-20
1177,1004,3.0,2022-08-27
1177,6270,2.0,2017-04-24
1177,3639,6.0,
1177,2717,2.0,
1177,5298,,
1177,4170,10.0,
1177,6425,5.0,
1177,4108,,
1177,6167,3.0,2019-06-20
1177,1384,9.0,2019-07-03
1177,3607,5.0,
1177,2447,,2021-07-07
1177,6621,7.0,2016-10-15
1177,943,,2024-03-04
1177,2602,4.0,2022-09-17
1177,1908,8.0,2018-10-07
1177,3546,8.0,
1177,6474,2.0,2023-08-17
1177,4157,9.0,2017-11-02
1177,2156,7.0,2017-02-14
1177,1095,2.0,
1177,850,3.0,2024-08-24
1177,4876,4.0,
1177,4094,7.0,2014-09-15
1177,3058,6.0,
1177,94,10.0,2020-10-07
1177,5239,9.0,
1177,1184,5.0,
1177,3634,10.0,
1177,4525,5.0,
1177,4876,7.0,2018-06-14
1177,1393,3.0,2016-04-09
1177,5335,2.0,2017-02-04
1178,4791,5.0,2022-08-19
1178,2918,9.0,
1178,845,2.0,
1178,4572,3.0,2021-07-13
1178,6371,10.0,
1178,682,1.0,2024-01-15
1178,5619,4.0,2014-09-05
1178,2816,10.0,2018-04-28
1178,650,2.0,
1178,3661,7.0,
1178,6211,7.0,
1178,3900,5.0,
1178,715,1.0,2024-06-28
1178,5303,8.0,2024-10-27
1178,2182,8.0,
1178,1778,1.0,2016-07-21
1178,3437,8.0,2015-12-28
1178,1948,,2014-09-21
1178,5922,6.0,
1178,176,6.0,
1178,5002,,
1178,4040,7.0,
1178,1140,3.0,2022-11-16
1178,5167,,
1178,786,2.0,2022-10-04
1178,4506,7.0,
1178,1066,10.0,2023-02-10
1178,205,5.0,
1178,2536,1.0,2018-08-14
1178,6504,3.0,2021-01-02
1178,429,9.0,
1178,3227,6.0,
1178,6269,4.0,2024-09-15
1178,3026,10.0,2024-12-09
1178,4090,,2021-06-06
1178,1803,3.0,2014-04-20
1178,5635,6.0,2020-11-09
1178,1755,10.0,2025-12-17
1178,6401,7.0,
1178,2363,3.0,2024-11-05
1178,5938,,2018-09-06
1178,5484,1.0,
1178,3343,5.0,
1178,2670,8.0,2023-02-09
1178,6042,10.0,
1178,3335,1.0,2018-05-20
1178,1186,4.0,2017-04-20
1178,5758,10.0,2014-07-14
1178,5399,,
1178,1451,4.0,
1178,1913,8.0,2017-05-19
1178,2698,6.0,2023-01-30
1178,5897,8.0,2022-10-24
1178,1015,5.0,2020-03-24
1178,1719,7.0,
1178,2124,2.0,
1178,5768,10.0,2014-10-04
1178,3796,5.0,2017-02-05
1178,1097,,2022-07-15
1178,4451,8.0,
1179,4423,6.0,
1179,3633,9.0,
1179,6769,,
1179,4273,8.0,
1179,6770,3.0,
1179,3562,1.0,
1179,149,2.0,
1179,6312,10.0,
1179,4761,5.0,2024-03-05
1179,3505,4.0,
1179,1214,,2022-07-21
1179,4090,5.0,
1179,2761,7.0,2020-10-23
1179,4992,1.0,
1179,4619,,2022-09-01
1179,6687,,
1179,2787,1.0,2023-10-02
1179,3833,1.0,2025-05-04
1179,5077,6.0,2022-04-02
1179,6430,10.0,
1179,5219,7.0,2020-10-06
1179,4980,,2022-09-30
1179,5281,9.0,2025-12-05
1179,3261,6.0,
1179,5455,10.0,
1179,4413,8.0,
1179,3081,4.0,
1179,1330,7.0,
1179,1761,9.0,
1179,2057,3.0,2023-10-08
1179,888,7.0,2021-01-18
1179,2320,1.0,
1179,881,2.0,2023-12-17
1179,5753,1.0,2024-01-11
1179,4062,6.0,2024-02-20
1179,1460,8.0,2021-08-23
1179,101,4.0,
1179,224,8.0,2023-01-07
1179,4249,4.0,2023-07-09
1179,965,1.0,2022-01-05
1179,5323,7.0,2024-02-24
1179,1544,6.0,2023-12-03
1179,4586,10.0,
1179,1247,5.0,2020-06-01
1179,5283,10.0,2020-01-03
1179,3178,7.0,
1179,734,2.0,
1179,2456,10.0,
1179,613,5.0,
1179,2959,1.0,2020-05-18
1179,631,9.0,2021-01-08
1179,3143,6.0,
1179,1403,1.0,2020-12-02
1179,1313,,2024-07-04
1179,2222,10.0,
1179,6034,2.0,2024-07-27
1179,6021,6.0,
1179,437,,
1179,211,2.0,
1179,5029,4.0,
1179,3116,,
1179,2588,2.0,
1179,4245,8.0,
1179,3043,9.0,2025-11-29
1179,6330,,2025-01-05
1180,3037,6.0,
1180,3125,5.0,2023-08-30
1180,1515,7.0,2025-10-07
1180,270,3.0,
1180,1940,1.0,2025-04-26
1180,3893,5.0,
1180,4869,7.0,
1180,3352,7.0,
1180,5615,4.0,2022-02-10
1180,1749,3.0,2024-12-14
1180,3489,3.0,2022-06-29
1180,984,4.0,2023-03-12
1180,996,6.0,2024-10-16
1180,4942,3.0,2025-12-17
1180,1078,4.0,2025-01-14
1180,5486,2.0,2025-07-28
1180,562,8.0,
1180,1641,2.0,
1180,3257,1.0,
1180,5497,7.0,
1180,4738,7.0,
1180,4072,4.0,2023-03-03
1180,2365,10.0,
1180,2568,8.0,2024-04-07
1180,5707,3.0,2024-10-06
1180,3198,7.0,2025-06-12
1180,6020,1.0,2022-11-17
1180,2502,9.0,
1180,6602,2.0,2023-11-29
1180,5153,4.0,
1180,3705,1.0,
1180,5370,2.0,2022-12-30
1180,5100,7.0,2022-05-02
1180,5937,3.0,2022-08-18
1180,3567,2.0,
1180,3028,5.0,
1180,6438,1.0,
1180,4313,5.0,
1180,461,1.0,
1180,3006,1.0,
1180,660,2.0,
1180,4562,7.0,
1180,5747,1.0,
1180,2113,7.0,
1180,1816,9.0,
1180,1303,6.0,
1180,5033,8.0,2023-06-04
1180,4803,1.0,2024-01-07
1180,4830,9.0,2025-08-18
1180,1809,10.0,
1180,3934,10.0,
1180,2738,4.0,
1180,1143,3.0,2022-08-03
1180,2044,3.0,
1180,4219,9.0,
1180,3809,6.0,
1180,4133,6.0,
1180,2176,1.0,2025-05-25
1180,6546,8.0,2022-03-30
1180,1337,4.0,
1180,3497,1.0,
1180,1334,1.0,
1180,4951,,
1180,4753,2.0,
1180,3591,,
1180,6509,1.0,2025-10-16
1180,3242,1.0,
1180,5405,10.0,
1180,2361,,
1180,4812,3.0,
1180,4254,9.0,2025-03-04
1180,2153,3.0,2025-05-01
1180,3992,6.0,2024-12-11
1180,2711,9.0,
1180,836,10.0,
1180,2019,7.0,
1180,5705,3.0,2022-01-03
1180,2604,,2024-02-11
1180,2536,7.0,2022-06-19
1180,3794,3.0,
1180,4277,10.0,
1180,5620,5.0,2023-01-04
1180,386,8.0,
1180,5981,6.0,2023-03-12
1180,6408,,2024-10-30
1180,82,9.0,
1180,5672,5.0,
1180,2284,2.0,2022-05-23
1180,3729,4.0,
1180,440,4.0,
1180,771,4.0,2023-05-15
1180,320,6.0,
1180,6104,,
1180,781,10.0,
1180,1389,4.0,
1180,6749,1.0,
1180,2073,4.0,
1180,6335,2.0,
1180,3785,7.0,
1180,3433,,2025-02-09
1181,5322,3.0,
1181,1919,10.0,2024-10-12
1181,3157,3.0,
1181,4531,5.0,
1181,5671,,2021-02-11
1181,2639,7.0,
1181,2533,10.0,
1181,1257,10.0,
1181,6762,9.0,
1181,3580,4.0,2025-07-06
1181,5948,6.0,
1181,2323,9.0,2025-05-25
1181,4774,4.0,2020-08-31
1181,1696,7.0,2021-02-09
1181,426,,
1181,931,5.0,
1181,3395,5.0,2020-10-18
1181,6362,7.0,2022-01-05
1181,6253,10.0,
1181,2394,3.0,
1181,2968,4.0,2024-08-19
1181,3425,2.0,
1181,5211,,2025-02-11
1181,901,3.0,
1181,404,3.0,2023-01-15
1181,5931,3.0,
1181,4726,5.0,2021-10-05
1181,1103,,
1181,4380,8.0,2025-10-19
1181,1061,4.0,
1181,3356,10.0,2021-01-25
1181,4471,3.0,2021-06-15
1181,5282,9.0,2024-09-02
1181,2233,2.0,
1181,984,4.0,2021-04-02
1181,2662,2.0,
1181,5129,1.0,2024-01-21
1181,735,2.0,
1181,6118,4.0,
1181,4845,10.0,2022-01-09
1181,3957,4.0,2021-08-11
1181,2953,10.0,2020-09-10
1181,932,,
1181,479,4.0,2020-07-16
1181,6081,10.0,
1181,1585,5.0,
1181,3759,10.0,2023-08-26
1181,1872,1.0,
1181,4277,3.0,
1181,1254,1.0,
1181,5012,2.0,2022-04-02
1181,2630,4.0,2025-10-03
1181,6436,9.0,2023-05-15
1181,2008,,2021-12-17
1181,634,3.0,2025-01-30
1181,4065,3.0,2020-03-29
1181,1231,8.0,
1181,2339,3.0,2023-06-15
1181,5186,10.0,
1181,1246,1.0,2021-08-01
1181,2538,8.0,
1181,6148,10.0,2021-11-06
1181,888,2.0,
1181,6255,7.0,2025-06-05
1181,1765,3.0,2025-06-23
1181,1391,2.0,2024-11-12
1181,3339,10.0,2025-02-26
1181,841,5.0,2022-09-27
1181,6253,9.0,2024-10-10
1181,4164,9.0,
1181,2673,9.0,
1181,1815,5.0,
1181,1653,2.0,
1181,4924,,
1181,2404,3.0,2025-12-17
1181,734,,2022-03-02
1181,2203,10.0,2025-04-21
1181,6091,1.0,
1181,4754,9.0,
1181,3226,5.0,2020-06-10
1181,3810,4.0,2022-06-08
1181,658,,
1181,282,7.0,2024-06-02
1181,3594,9.0,2024-02-19
1182,1814,3.0,
1182,4476,10.0,
1182,5959,2.0,2019-04-11
1182,5735,8.0,2018-08-23
1182,4081,10.0,
1182,4955,10.0,
1182,2659,5.0,
1182,2896,5.0,2020-08-08
1182,1222,9.0,2023-03-29
1182,4865,5.0,
1182,459,5.0,
1182,2993,,
1182,4472,10.0,2023-01-19
1182,6158,,
1182,2621,5.0,
1182,3247,,2016-01-29
1182,5890,9.0,2016-04-12
1182,3484,7.0,2023-07-14
1182,6656,10.0,2022-10-03
1182,3923,,2019-06-23
1182,423,7.0,2024-04-21
1182,5850,,2020-05-19
1182,562,,
1182,3090,9.0,
1182,1095,10.0,2023-06-30
1182,960,8.0,
1182,2191,3.0,
1182,2403,9.0,2022-01-10
1182,2668,10.0,2020-12-23
1182,1618,4.0,2023-04-14
1182,6325,4.0,
1182,63,10.0,
1182,1280,3.0,
1182,4572,1.0,
1182,3091,8.0,
1182,3782,10.0,2019-04-23
1182,799,8.0,2022-09-27
1182,5660,3.0,2025-08-13
1182,5928,7.0,2018-03-16
1182,4681,1.0,
1182,6180,6.0,
1182,445,1.0,
1182,5048,10.0,2017-08-03
1182,4274,8.0,2016-10-18
1182,1118,9.0,
1182,3476,6.0,
1182,2036,4.0,
1182,2275,,2024-06-18
1182,595,1.0,
1182,2306,,
1182,3953,1.0,2024-09-19
1182,4318,5.0,
1182,3414,4.0,2019-04-29
1182,4682,1.0,2025-03-31
1182,5997,5.0,2023-02-12
1182,4091,8.0,2016-09-09
1182,5951,6.0,
1182,6647,4.0,
1182,4772,9.0,
1182,4774,3.0,
1182,2290,5.0,2022-08-31
1182,1749,9.0,2016-04-20
1182,5626,6.0,2022-04-16
1182,1486,,2018-01-01
1183,2935,6.0,
1183,6397,4.0,
1183,4225,1.0,
1183,3463,1.0,
1183,4626,9.0,2021-10-31
1183,3368,2.0,2024-02-07
1183,3056,,
1183,6209,10.0,
1183,2391,,2021-03-25
1183,6190,,2020-03-14
1183,4185,7.0,
1183,4110,8.0,2020-12-25
1183,2535,1.0,2021-02-06
1183,673,,2024-08-24
1183,2563,7.0,
1184,4417,1.0,
1184,4085,,
1184,3046,9.0,2021-05-28
1184,3851,8.0,
1184,6023,2.0,2023-10-19
1184,1130,9.0,
1184,6713,5.0,
1184,421,1.0,2015-08-23
1184,3780,,2019-10-14
1184,4890,2.0,
1185,3302,4.0,2021-11-12
1185,1972,3.0,
1185,4024,7.0,2025-07-28
1185,4649,,
1185,5511,,
1185,3643,4.0,2023-07-15
1185,4190,7.0,2024-12-17
1185,2441,3.0,
1185,3793,7.0,
1185,3319,6.0,
1185,3074,9.0,
1185,2859,6.0,
1185,2497,8.0,2023-10-26
1185,5881,6.0,
1185,4884,10.0,2022-04-14
1185,731,2.0,2021-08-21
1185,1901,2.0,2023-08-16
1185,5947,9.0,
1185,6219,4.0,2024-03-12
1185,4953,2.0,2024-03-20
1185,2225,5.0,
1185,1732,7.0,2025-11-09
1185,5906,7.0,2023-12-23
1185,661,8.0,2023-05-31
1185,3215,10.0,
1185,6319,2.0,2023-04-04
1185,2271,4.0,2022-06-01
1185,2153,5.0,2022-11-23
1185,6751,6.0,
1185,780,7.0,2024-12-30
1185,2646,10.0,2024-04-17
1185,4500,,2025-04-08
1185,2602,1.0,2021-05-24
1185,917,4.0,2023-08-02
1185,1961,2.0,
1185,6722,4.0,2021-11-28
1185,2648,,
1185,2324,4.0,
1185,6111,9.0,
1185,6091,3.0,
1185,3664,4.0,2021-02-15
1185,1816,10.0,2022-01-01
1185,1265,2.0,2024-04-10
1185,1431,5.0,
1185,5699,2.0,2021-06-28
1185,1973,10.0,
1185,3132,8.0,
1185,6032,,2023-10-18
1185,1325,5.0,
1185,5126,5.0,2024-01-04
1185,990,6.0,
1185,2994,10.0,
1185,3279,2.0,
1185,3689,9.0,
1185,6706,6.0,
1185,1598,7.0,
1185,6290,2.0,2024-03-19
1185,5362,1.0,2025-09-29
1185,4780,5.0,
1185,1264,7.0,
1185,766,5.0,
1185,3155,3.0,
1185,3834,7.0,
1185,2962,,
1185,3447,8.0,2025-02-12
1185,2643,7.0,2025-08-02
1185,283,8.0,
1185,2967,10.0,
1185,6334,6.0,2023-10-03
1185,6362,8.0,
1185,4318,2.0,
1185,4487,,
1185,4056,8.0,2022-08-19
1185,5231,5.0,2024-06-03
1185,6513,4.0,
1185,4216,5.0,2022-08-10
1185,6784,,
1185,4272,7.0,2022-06-20
1185,3285,10.0,2025-08-22
1185,1948,10.0,
1185,3095,9.0,2021-02-27
1185,4653,8.0,
1185,3247,2.0,2024-09-25
1185,2732,9.0,2023-12-18
1185,4398,6.0,
1185,3,10.0,
1185,1294,8.0,
1185,6046,7.0,
1185,6700,1.0,2022-04-10
1185,6179,8.0,2022-05-12
1185,2318,,2024-06-04
1186,4190,8.0,
1186,3859,8.0,
1186,264,4.0,2024-01-21
1186,4037,4.0,2024-05-05
1186,783,9.0,2025-08-08
1186,2108,6.0,
1186,2815,8.0,
1186,375,9.0,2022-03-05
